producto_id,mes,anio,descripcion_repuesto,marca_repuesto,cantidad_total,km_promedio,tipo_ot_desc,n_ots
01001-06010,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,51515.0,Reparación / Servicio,1
01001-06011,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,16870.0,Reparación / Servicio,1
01001-06012,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,16870.0,Reparación / Servicio,1
01001-06013,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,16870.0,Reparación / Servicio,1
01001-06014,1,2025,REPUESTO FALTANTE,SIN MARCA,4.0,84607.25,Reparación / Servicio,4
01001-06014,2,2025,REPUESTO FALTANTE,SIN MARCA,2.0,75591.0,Reparación / Servicio,2
01001-06014,3,2024,REPUESTO FALTANTE,SIN MARCA,2.0,64855.0,Reparación / Servicio,2
01001-06014,4,2025,REPUESTO FALTANTE,SIN MARCA,1.0,34927.0,Reparación / Servicio,1
01001-06014,4,2026,REPUESTO FALTANTE,SIN MARCA,3.0,58494.0,Reparación / Servicio,3
01001-06014,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,138480.0,Reparación / Servicio,1
01001-06014,5,2026,REPUESTO FALTANTE,SIN MARCA,7.0,69024.5,Reparación / Servicio,4
01001-06014,7,2024,REPUESTO FALTANTE,SIN MARCA,5.0,57752.8,Reparación / Servicio,5
01001-06014,7,2025,REPUESTO FALTANTE,SIN MARCA,1.0,67906.0,Reparación / Servicio,1
01001-06014,8,2024,REPUESTO FALTANTE,SIN MARCA,2.0,97556.0,Reparación / Servicio,2
01001-06014,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,81286.0,Reparación / Servicio,1
01001-06015,2,2025,REPUESTO FALTANTE,SIN MARCA,1.0,87300.0,Reparación / Servicio,1
01001-06015,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,64988.0,Reparación / Servicio,1
01001-06015,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,36553.0,Reparación / Servicio,1
01001-06015,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,46643.0,Reparación / Servicio,1
01001-06015,12,2024,REPUESTO FALTANTE,SIN MARCA,1.0,71377.0,Reparación / Servicio,1
01001-06016,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,64988.0,Reparación / Servicio,1
01001-06016,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,36553.0,Reparación / Servicio,1
01001-06016,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,46643.0,Reparación / Servicio,1
01001-06016,12,2024,REPUESTO FALTANTE,SIN MARCA,2.0,71377.0,Reparación / Servicio,2
01001-06017,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,64988.0,Reparación / Servicio,1
01001-06017,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,36553.0,Reparación / Servicio,1
01001-06017,8,2024,REPUESTO FALTANTE,SIN MARCA,2.0,46643.0,Reparación / Servicio,1
01001-06017,12,2024,REPUESTO FALTANTE,SIN MARCA,2.0,71377.0,Reparación / Servicio,2
01001-06018,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,60462.0,Reparación / Servicio,1
01001-06019,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,60462.0,Reparación / Servicio,1
01001-06020,3,2024,REPUESTO FALTANTE,SIN MARCA,3.0,61437.333333333336,Reparación / Servicio,3
01001-06020,4,2024,REPUESTO FALTANTE,SIN MARCA,2.0,11251.0,Reparación / Servicio,2
01001-06020,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,138480.0,Reparación / Servicio,1
01001-06021,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,59832.0,Reparación / Servicio,1
01001-06022,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,78032.0,Reparación / Servicio,1
01001-06022,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,164392.0,Reparación / Servicio,1
01001-06023,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,78032.0,Reparación / Servicio,1
01001-06024,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,78032.0,Reparación / Servicio,1
01001-06024,5,2024,REPUESTO FALTANTE,SIN MARCA,2.0,61612.5,Reparación / Servicio,2
01001-06024,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,41085.0,Reparación / Servicio,1
01001-06025,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,140165.0,Reparación / Servicio,1
01001-06025,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,156615.0,Reparación / Servicio,1
01001-06025,4,2025,REPUESTO FALTANTE,SIN MARCA,1.0,101115.0,Reparación / Servicio,1
01001-06025,5,2025,REPUESTO FALTANTE,SIN MARCA,2.0,30951.5,Reparación / Servicio,2
01001-06025,12,2024,REPUESTO FALTANTE,SIN MARCA,3.0,134713.66666666666,Reparación / Servicio,3
01001-06026,2,2025,REPUESTO FALTANTE,SIN MARCA,2.0,79253.0,Reparación / Servicio,2
01001-06026,2,2026,REPUESTO FALTANTE,SIN MARCA,2.0,127582.0,Reparación / Servicio,2
01001-06026,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,140165.0,Reparación / Servicio,1
01001-06026,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,156615.0,Reparación / Servicio,1
01001-06027,1,2025,REPUESTO FALTANTE,SIN MARCA,7.0,73158.42857142857,Reparación / Servicio,7
01001-06027,1,2026,REPUESTO FALTANTE,SIN MARCA,6.0,118428.0,Reparación / Servicio,6
01001-06027,2,2025,REPUESTO FALTANTE,SIN MARCA,7.0,82315.42857142857,Reparación / Servicio,7
01001-06027,2,2026,REPUESTO FALTANTE,SIN MARCA,16.0,84659.0,Reparación / Servicio,16
01001-06027,3,2024,REPUESTO FALTANTE,SIN MARCA,2.0,94597.0,Reparación / Servicio,2
01001-06027,3,2025,REPUESTO FALTANTE,SIN MARCA,4.0,142922.75,Reparación / Servicio,4
01001-06027,3,2026,REPUESTO FALTANTE,SIN MARCA,4.0,64881.5,Reparación / Servicio,4
01001-06027,4,2025,REPUESTO FALTANTE,SIN MARCA,8.0,89025.75,Reparación / Servicio,8
01001-06027,4,2026,REPUESTO FALTANTE,SIN MARCA,8.0,87856.125,Reparación / Servicio,8
01001-06027,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,112517.0,Reparación / Servicio,1
01001-06027,5,2025,REPUESTO FALTANTE,SIN MARCA,7.0,103763.71428571429,Reparación / Servicio,7
01001-06027,5,2026,REPUESTO FALTANTE,SIN MARCA,8.0,77974.625,Reparación / Servicio,8
01001-06027,6,2025,REPUESTO FALTANTE,SIN MARCA,11.0,90186.45454545454,Reparación / Servicio,11
01001-06027,7,2024,REPUESTO FALTANTE,SIN MARCA,4.0,109736.75,Reparación / Servicio,4
01001-06027,7,2025,REPUESTO FALTANTE,SIN MARCA,13.0,106253.38461538461,Reparación / Servicio,13
01001-06027,8,2024,REPUESTO FALTANTE,SIN MARCA,2.0,101044.5,Reparación / Servicio,2
01001-06027,8,2025,REPUESTO FALTANTE,SIN MARCA,4.0,49572.0,Reparación / Servicio,4
01001-06027,9,2024,REPUESTO FALTANTE,SIN MARCA,2.0,100873.0,Reparación / Servicio,2
01001-06027,9,2025,REPUESTO FALTANTE,SIN MARCA,2.0,172809.5,Reparación / Servicio,2
01001-06027,10,2025,REPUESTO FALTANTE,SIN MARCA,6.0,97728.5,Reparación / Servicio,6
01001-06027,11,2025,REPUESTO FALTANTE,SIN MARCA,5.0,86421.2,Reparación / Servicio,5
01001-06027,12,2024,REPUESTO FALTANTE,SIN MARCA,4.0,66774.5,Reparación / Servicio,4
01001-06027,12,2025,REPUESTO FALTANTE,SIN MARCA,8.0,75908.0,Reparación / Servicio,8
01001-06028,1,2025,REPUESTO FALTANTE,SIN MARCA,5.0,88932.0,Reparación / Servicio,5
01001-06028,1,2026,REPUESTO FALTANTE,SIN MARCA,6.0,114821.33333333333,Reparación / Servicio,6
01001-06028,2,2025,REPUESTO FALTANTE,SIN MARCA,7.0,80359.57142857143,Reparación / Servicio,7
01001-06028,2,2026,REPUESTO FALTANTE,SIN MARCA,19.0,94065.1052631579,Reparación / Servicio,19
01001-06028,3,2024,REPUESTO FALTANTE,SIN MARCA,2.0,94597.0,Reparación / Servicio,2
01001-06028,3,2025,REPUESTO FALTANTE,SIN MARCA,4.0,88340.5,Reparación / Servicio,4
01001-06028,3,2026,REPUESTO FALTANTE,SIN MARCA,4.0,64881.5,Reparación / Servicio,4
01001-06028,4,2025,REPUESTO FALTANTE,SIN MARCA,8.0,81667.25,Reparación / Servicio,8
01001-06028,4,2026,REPUESTO FALTANTE,SIN MARCA,9.0,87045.22222222222,Reparación / Servicio,9
01001-06028,5,2024,REPUESTO FALTANTE,SIN MARCA,2.0,71956.0,Reparación / Servicio,2
01001-06028,5,2025,REPUESTO FALTANTE,SIN MARCA,12.0,89474.25,Reparación / Servicio,12
01001-06028,5,2026,REPUESTO FALTANTE,SIN MARCA,10.0,70867.0,Reparación / Servicio,10
01001-06028,6,2025,REPUESTO FALTANTE,SIN MARCA,9.0,89322.11111111111,Reparación / Servicio,9
01001-06028,7,2024,REPUESTO FALTANTE,SIN MARCA,5.0,91338.6,Reparación / Servicio,5
01001-06028,7,2025,REPUESTO FALTANTE,SIN MARCA,10.0,110610.8,Reparación / Servicio,10
01001-06028,8,2024,REPUESTO FALTANTE,SIN MARCA,2.0,101044.5,Reparación / Servicio,2
01001-06028,8,2025,REPUESTO FALTANTE,SIN MARCA,5.0,43591.6,Reparación / Servicio,5
01001-06028,9,2024,REPUESTO FALTANTE,SIN MARCA,3.0,100873.0,Reparación / Servicio,2
01001-06028,9,2025,REPUESTO FALTANTE,SIN MARCA,2.0,172809.5,Reparación / Servicio,2
01001-06028,10,2025,REPUESTO FALTANTE,SIN MARCA,6.0,98569.16666666667,Reparación / Servicio,6
01001-06028,11,2025,REPUESTO FALTANTE,SIN MARCA,4.0,90441.5,Reparación / Servicio,4
01001-06028,12,2024,REPUESTO FALTANTE,SIN MARCA,3.0,93581.66666666667,Reparación / Servicio,3
01001-06028,12,2025,REPUESTO FALTANTE,SIN MARCA,8.0,72555.75,Reparación / Servicio,8
01001-06029,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,15138.0,Reparación / Servicio,1
01001-06030,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,87948.0,Reparación / Servicio,1
01001-06030,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,15138.0,Reparación / Servicio,1
01001-06031,1,2025,REPUESTO FALTANTE,SIN MARCA,1.0,58998.0,Reparación / Servicio,1
01001-06031,2,2025,REPUESTO FALTANTE,SIN MARCA,2.0,49545.0,Reparación / Servicio,2
01001-06031,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,63170.0,Reparación / Servicio,1
01001-06031,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,51846.0,Reparación / Servicio,1
01001-06031,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,57874.0,Reparación / Servicio,1
01001-06031,3,2026,REPUESTO FALTANTE,SIN MARCA,1.0,74155.0,Reparación / Servicio,1
01001-06031,4,2025,REPUESTO FALTANTE,SIN MARCA,1.0,85239.0,Reparación / Servicio,1
01001-06031,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,66657.0,Reparación / Servicio,1
01001-06032,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,51846.0,Reparación / Servicio,1
01001-06032,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,57874.0,Reparación / Servicio,1
01001-06033,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,51846.0,Reparación / Servicio,1
01001-06033,3,2025,REPUESTO FALTANTE,SIN MARCA,2.0,57874.0,Reparación / Servicio,2
01001-06034,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,128382.0,Reparación / Servicio,1
01001-06035,1,2026,REPUESTO FALTANTE,SIN MARCA,1.0,169879.0,Reparación / Servicio,1
01001-06035,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,128382.0,Reparación / Servicio,1
01001-06036,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,143155.0,Reparación / Servicio,1
01001-06036,3,2025,REPUESTO FALTANTE,SIN MARCA,2.0,66030.5,Reparación / Servicio,2
01001-06036,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,47368.0,Reparación / Servicio,1
01001-06036,4,2025,REPUESTO FALTANTE,SIN MARCA,1.0,64524.0,Reparación / Servicio,1
01001-06036,5,2025,REPUESTO FALTANTE,SIN MARCA,1.0,78835.0,Reparación / Servicio,1
01001-06036,6,2024,REPUESTO FALTANTE,SIN MARCA,2.0,22924.0,Reparación / Servicio,2
01001-06036,6,2025,REPUESTO FALTANTE,SIN MARCA,2.0,118857.0,Reparación / Servicio,2
01001-06036,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,32377.0,Reparación / Servicio,1
01001-06036,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,17960.0,Reparación / Servicio,1
01001-06036,8,2025,REPUESTO FALTANTE,SIN MARCA,1.0,80032.0,Reparación / Servicio,1
01001-06036,9,2025,REPUESTO FALTANTE,SIN MARCA,1.0,23673.0,Reparación / Servicio,1
01001-06036,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,31760.0,Reparación / Servicio,1
01001-06037,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,47368.0,Reparación / Servicio,1
01001-06037,5,2025,REPUESTO FALTANTE,SIN MARCA,1.0,78835.0,Reparación / Servicio,1
01001-06037,6,2025,REPUESTO FALTANTE,SIN MARCA,1.0,110889.0,Reparación / Servicio,1
01001-06037,7,2024,REPUESTO FALTANTE,SIN MARCA,2.0,32377.0,Reparación / Servicio,2
01001-06038,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,47368.0,Reparación / Servicio,1
01001-06038,6,2025,REPUESTO FALTANTE,SIN MARCA,1.0,110889.0,Reparación / Servicio,1
01001-06038,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,32377.0,Reparación / Servicio,1
01001-06039,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,169782.0,Reparación / Servicio,1
01001-06040,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,169782.0,Reparación / Servicio,1
01001-06040,4,2026,REPUESTO FALTANTE,SIN MARCA,1.0,57107.0,Reparación / Servicio,1
01001-06040,11,2024,REPUESTO FALTANTE,SIN MARCA,1.0,174222.0,Reparación / Servicio,1
01001-06040,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,179730.0,Reparación / Servicio,1
01001-06041,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,63197.0,Reparación / Servicio,1
01001-06042,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,114021.0,Reparación / Servicio,1
01001-06042,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,66491.0,Reparación / Servicio,1
01001-06042,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,47346.0,Reparación / Servicio,1
01001-06042,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,50797.0,Reparación / Servicio,1
01001-06043,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,63196.0,Reparación / Servicio,1
01001-06044,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,63196.0,Reparación / Servicio,1
01001-06045,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,63196.0,Reparación / Servicio,1
01001-06046,1,2026,REPUESTO FALTANTE,SIN MARCA,1.0,91044.0,Reparación / Servicio,1
01001-06046,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,114209.0,Reparación / Servicio,1
01001-06046,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,63031.0,Reparación / Servicio,1
01001-06047,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,114209.0,Reparación / Servicio,1
01001-06048,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,114209.0,Reparación / Servicio,1
01001-06048,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,56166.0,Reparación / Servicio,1
01001-06049,4,2024,REPUESTO FALTANTE,SIN MARCA,2.0,88004.0,Reparación / Servicio,2
01001-06049,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,71712.0,Reparación / Servicio,1
01001-06049,7,2024,REPUESTO FALTANTE,SIN MARCA,3.0,129469.0,Reparación / Servicio,3
01001-06050,4,2024,REPUESTO FALTANTE,SIN MARCA,2.0,48622.0,Reparación / Servicio,2
01001-06051,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,48622.0,Reparación / Servicio,1
01001-06052,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,133136.0,Reparación / Servicio,1
01001-06053,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,73123.0,Reparación / Servicio,1
01001-06054,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,64953.0,Reparación / Servicio,1
01001-06055,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,64953.0,Reparación / Servicio,1
01001-06056,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,60583.0,Reparación / Servicio,1
01001-06056,5,2024,REPUESTO FALTANTE,SIN MARCA,2.0,31395.0,Reparación / Servicio,2
01001-06056,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,17746.0,Reparación / Servicio,1
01001-06057,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,93750.0,Reparación / Servicio,1
01001-06057,5,2025,REPUESTO FALTANTE,SIN MARCA,1.0,108148.0,Reparación / Servicio,1
01001-06057,6,2025,REPUESTO FALTANTE,SIN MARCA,1.0,113861.0,Reparación / Servicio,1
01001-06057,12,2024,REPUESTO FALTANTE,SIN MARCA,1.0,28353.0,Reparación / Servicio,1
01001-06058,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,49235.0,Reparación / Servicio,1
01001-06058,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,56510.0,Reparación / Servicio,1
01001-06058,10,2025,REPUESTO FALTANTE,SIN MARCA,1.0,80218.0,Reparación / Servicio,1
01001-06059,5,2024,REPUESTO FALTANTE,SIN MARCA,2.0,49235.0,Reparación / Servicio,2
01001-06059,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,56510.0,Reparación / Servicio,1
01001-06059,10,2025,REPUESTO FALTANTE,SIN MARCA,1.0,80218.0,Reparación / Servicio,1
01001-06060,5,2024,REPUESTO FALTANTE,SIN MARCA,2.0,49235.0,Reparación / Servicio,2
01001-06060,10,2025,REPUESTO FALTANTE,SIN MARCA,1.0,80218.0,Reparación / Servicio,1
01001-06061,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,87948.0,Reparación / Servicio,1
01001-06061,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,49235.0,Reparación / Servicio,1
01001-06061,10,2025,REPUESTO FALTANTE,SIN MARCA,1.0,80218.0,Reparación / Servicio,1
01001-06062,5,2024,REPUESTO FALTANTE,SIN MARCA,2.0,105305.0,Reparación / Servicio,2
01001-06063,1,2026,REPUESTO FALTANTE,SIN MARCA,1.0,74182.0,Reparación / Servicio,1
01001-06063,2,2025,REPUESTO FALTANTE,SIN MARCA,3.0,91658.66666666667,Reparación / Servicio,3
01001-06063,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,143155.0,Reparación / Servicio,1
01001-06063,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,70955.0,Reparación / Servicio,1
01001-06063,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,105305.0,Reparación / Servicio,1
01001-06063,6,2025,REPUESTO FALTANTE,SIN MARCA,1.0,126825.0,Reparación / Servicio,1
01001-06063,8,2025,REPUESTO FALTANTE,SIN MARCA,1.0,51278.0,Reparación / Servicio,1
01001-06063,9,2025,REPUESTO FALTANTE,SIN MARCA,1.0,134340.0,Reparación / Servicio,1
01001-06064,1,2026,REPUESTO FALTANTE,SIN MARCA,2.0,82613.0,Reparación / Servicio,2
01001-06064,2,2025,REPUESTO FALTANTE,SIN MARCA,2.0,94039.0,Reparación / Servicio,2
01001-06064,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,143155.0,Reparación / Servicio,1
01001-06064,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,70955.0,Reparación / Servicio,1
01001-06064,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,105305.0,Reparación / Servicio,1
01001-06064,6,2025,REPUESTO FALTANTE,SIN MARCA,1.0,126825.0,Reparación / Servicio,1
01001-06064,9,2025,REPUESTO FALTANTE,SIN MARCA,1.0,134340.0,Reparación / Servicio,1
01001-06065,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,112000.0,Reparación / Servicio,1
01001-06066,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,112000.0,Reparación / Servicio,1
01001-06067,5,2024,REPUESTO FALTANTE,SIN MARCA,2.0,61612.5,Reparación / Servicio,2
01001-06067,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,41085.0,Reparación / Servicio,1
01001-06068,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,104616.0,Reparación / Servicio,1
01001-06069,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,104616.0,Reparación / Servicio,1
01001-06069,12,2025,REPUESTO FALTANTE,SIN MARCA,2.0,151723.0,Reparación / Servicio,2
01001-06070,1,2025,REPUESTO FALTANTE,SIN MARCA,1.0,103884.0,Reparación / Servicio,1
01001-06070,1,2026,REPUESTO FALTANTE,SIN MARCA,1.0,60195.0,Reparación / Servicio,1
01001-06070,2,2026,REPUESTO FALTANTE,SIN MARCA,2.0,76674.5,Reparación / Servicio,2
01001-06070,4,2026,REPUESTO FALTANTE,SIN MARCA,1.0,95283.0,Reparación / Servicio,1
01001-06070,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,83303.0,Reparación / Servicio,1
01001-06070,8,2024,REPUESTO FALTANTE,SIN MARCA,4.0,61376.0,Reparación / Servicio,4
01001-06070,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,19459.0,Reparación / Servicio,1
01001-06070,10,2025,REPUESTO FALTANTE,SIN MARCA,1.0,95647.0,Reparación / Servicio,1
01001-06070,11,2025,REPUESTO FALTANTE,SIN MARCA,3.0,69323.0,Reparación / Servicio,3
01001-06070,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,27085.0,Reparación / Servicio,1
01001-06071,2,2025,REPUESTO FALTANTE,SIN MARCA,1.0,86898.0,Reparación / Servicio,1
01001-06071,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,83303.0,Reparación / Servicio,1
01001-06071,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,66491.0,Reparación / Servicio,1
01001-06071,8,2024,REPUESTO FALTANTE,SIN MARCA,4.0,59166.25,Reparación / Servicio,4
01001-06071,9,2024,REPUESTO FALTANTE,SIN MARCA,3.0,76524.66666666667,Reparación / Servicio,3
01001-06071,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,31760.0,Reparación / Servicio,1
01001-06072,1,2025,REPUESTO FALTANTE,SIN MARCA,3.0,101934.66666666667,Reparación / Servicio,3
01001-06072,1,2026,REPUESTO FALTANTE,SIN MARCA,1.0,60195.0,Reparación / Servicio,1
01001-06072,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,65401.0,Reparación / Servicio,1
01001-06072,4,2026,REPUESTO FALTANTE,SIN MARCA,1.0,95283.0,Reparación / Servicio,1
01001-06072,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,83303.0,Reparación / Servicio,1
01001-06072,7,2024,REPUESTO FALTANTE,SIN MARCA,3.0,75006.66666666667,Reparación / Servicio,3
01001-06072,7,2025,REPUESTO FALTANTE,SIN MARCA,1.0,81828.0,Reparación / Servicio,1
01001-06072,8,2024,REPUESTO FALTANTE,SIN MARCA,6.0,54693.666666666664,Reparación / Servicio,6
01001-06072,9,2024,REPUESTO FALTANTE,SIN MARCA,6.0,123500.5,Reparación / Servicio,6
01001-06072,10,2024,REPUESTO FALTANTE,SIN MARCA,2.0,169278.0,Reparación / Servicio,2
01001-06072,10,2025,REPUESTO FALTANTE,SIN MARCA,1.0,33553.0,Reparación / Servicio,1
01001-06072,11,2024,REPUESTO FALTANTE,SIN MARCA,11.0,77094.09090909091,Reparación / Servicio,11
01001-06072,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,65430.0,Reparación / Servicio,1
01001-06072,12,2024,REPUESTO FALTANTE,SIN MARCA,5.0,80026.6,Reparación / Servicio,5
01001-06072,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,27085.0,Reparación / Servicio,1
01001-06073,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,84146.0,Reparación / Servicio,1
01001-06074,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,84146.0,Reparación / Servicio,1
01001-06074,11,2024,REPUESTO FALTANTE,SIN MARCA,1.0,93987.0,Reparación / Servicio,1
01001-06075,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,84226.0,Reparación / Servicio,1
01001-06076,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,84226.0,Reparación / Servicio,1
01001-06077,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,197467.0,Reparación / Servicio,1
01001-06078,1,2025,REPUESTO FALTANTE,SIN MARCA,2.0,57789.0,Reparación / Servicio,2
01001-06078,5,2025,REPUESTO FALTANTE,SIN MARCA,1.0,78835.0,Reparación / Servicio,1
01001-06078,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,71712.0,Reparación / Servicio,1
01001-06078,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,66657.0,Reparación / Servicio,1
01001-06079,1,2025,REPUESTO FALTANTE,SIN MARCA,1.0,58998.0,Reparación / Servicio,1
01001-06079,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,63170.0,Reparación / Servicio,1
01001-06079,4,2026,REPUESTO FALTANTE,SIN MARCA,1.0,57107.0,Reparación / Servicio,1
01001-06079,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,71712.0,Reparación / Servicio,1
01001-06079,11,2025,REPUESTO FALTANTE,SIN MARCA,2.0,66657.0,Reparación / Servicio,2
01001-06080,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-06081,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-06082,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,138199.0,Reparación / Servicio,1
01001-06082,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,179730.0,Reparación / Servicio,1
01001-06083,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,138199.0,Reparación / Servicio,1
01001-06083,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,179730.0,Reparación / Servicio,1
01001-06084,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,56166.0,Reparación / Servicio,1
01001-06085,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,72358.0,Reparación / Servicio,1
01001-06086,1,2025,REPUESTO FALTANTE,SIN MARCA,6.0,71628.83333333333,Reparación / Servicio,6
01001-06086,1,2026,REPUESTO FALTANTE,SIN MARCA,13.0,103423.0,Reparación / Servicio,13
01001-06086,2,2025,REPUESTO FALTANTE,SIN MARCA,6.0,85885.5,Reparación / Servicio,6
01001-06086,2,2026,REPUESTO FALTANTE,SIN MARCA,18.0,94663.0,Reparación / Servicio,18
01001-06086,3,2025,REPUESTO FALTANTE,SIN MARCA,12.0,116229.58333333333,Reparación / Servicio,12
01001-06086,3,2026,REPUESTO FALTANTE,SIN MARCA,6.0,68788.66666666667,Reparación / Servicio,6
